constructTestCases(): generating 37 specified cases ...  DONE
Procedure evaluateBatch()
Oracle probabilites : disabled
MABsolver_config: algorithms: UCBtuned , CP DavorTom , CPT Davor , Reset SingleMovingAvg
MABsolver_config: params: types:  Direct  Direct  Direct  Direct  
MABsolver_config: params: numInputs:  0  0  0  0  
MABsolver_config: params: weights:  [  0.800000  ]  [  1.600000  ]  [  0.900000  ]  [  30.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  
BanditTestBatch: numCases: 37
BanditTestBatch: maxim sum reward: 54852.5
BanditTestBatch: random reward: 47776.5
Total repeats: 1000

           Batch performances                            By-cases performance as: Random-normalized optimality [%]

repeat     SumRew    Regret    Opt[%]  RNopt[%]          case01    case02    case03    case04    case05    case06    case07    case08    case09    case10    case11    case12    case13    case14    case15    case16    case17    case18    case19    case20    case21    case22    case23    case24    case25    case26    case27    case28    case29    case30    case31    case32    case33    case34    case35    case36    case37 
   858    51993.81   2858.69     90.91     46.29           86.66     73.21     59.56     16.19      3.95     74.28     37.83     80.91     88.37     43.89     99.22     97.10      2.31     99.60     13.24     15.48     58.48      7.34     47.88     13.80     41.10     16.34     86.63     14.57     93.40     37.02     25.10     50.23     23.59     33.84    -15.27     20.01     17.32     80.43     78.40     49.10     41.66 
   859    51993.59   2858.91     90.91     46.27           86.66     73.27     59.61     16.19      4.00     74.29     37.85     80.93     88.35     43.90     99.21     97.10      1.86     99.60     13.15     15.50     58.54      7.19     47.73     13.86     41.08     16.34     86.63     14.48     93.40     37.01     25.06     50.32     23.48     33.79    -15.28     19.94     17.39     80.42     78.40     49.12     41.66 
   860    51993.41   2859.09     90.91     46.27           86.62     73.35     59.58     16.29      4.04     74.27     37.85     80.96     88.34     43.88     99.22     97.11      1.81     99.60     13.19     15.50     58.56      7.05     47.60     14.01     41.20     16.35     86.65     14.41     93.40     37.02     25.06     50.32     23.48     33.76    -15.28     19.89     17.40     80.41     78.39     49.13     41.66 
   861    51993.52   2858.98     90.91     46.28           86.61     73.32     59.55     16.23      4.01     74.30     37.81     80.96     88.31     43.82     99.21     97.11      2.28     99.60     13.10     15.63     58.59      6.92     47.73     13.93     41.29     16.34     86.64     14.43     93.40     37.00     25.08     50.40     23.49     33.78    -15.28     19.93     17.33     80.42     78.39     49.14     41.65 
   862    51993.90   2858.60     90.91     46.29           86.59     73.32     59.58     16.26      4.04     74.29     37.86     80.97     88.34     43.86     99.22     97.09      2.58     99.60     12.97     15.50     58.50      6.89     47.66     13.83     41.34     16.34     86.65     14.47     93.40     36.98     25.17     50.47     23.54     33.79    -15.29     19.97     17.30     80.44     78.38     49.13     41.66 
   863    51993.72   2858.78     90.91     46.30           86.51     73.27     59.62     16.26      4.09     74.31     37.85     80.98     88.36     43.89     99.22     97.09      2.69     99.60     13.05     15.38     58.51      6.91     47.48     13.93     41.60     16.34     86.64     14.54     93.40     37.01     25.44     50.35     23.57     33.74    -15.29     19.96     17.32     80.43     78.37     49.14     41.64 
   864    51993.67   2858.83     90.91     46.29           86.45     73.29     59.66     16.26      3.96     74.29     37.86     80.98     88.35     43.86     99.22     97.09      2.15     99.60     13.06     15.28     58.57      7.11     47.49     13.92     41.53     16.34     86.64     14.49     93.40     37.00     25.40     50.35     23.58     33.83    -15.29     20.01     17.33     80.41     78.38     49.11     41.66 
   865    51993.60   2858.90     90.91     46.29           86.44     73.31     59.59     16.29      3.96     74.27     37.86     80.99     88.36     43.80     99.23     97.09      2.24     99.60     13.06     15.14     58.57      7.03     47.51     14.18     41.53     16.35     86.64     14.50     93.40     36.97     25.39     50.40     23.64     33.77    -15.30     20.06     17.28     80.43     78.37     49.12     41.60 
   866    51993.82   2858.68     90.91     46.31           86.44     73.32     59.60     16.37      3.96     74.26     37.81     80.99     88.36     43.78     99.24     97.09      2.82     99.60     12.96     15.15     58.61      6.93     47.48     14.24     41.56     16.37     86.63     14.55     93.40     36.99     25.35     50.49     23.73     33.75    -15.30     19.99     17.35     80.44     78.39     49.11     41.61 
   867    51993.52   2858.98     90.91     46.31           86.44     73.34     59.62     16.40      4.04     74.27     37.82     80.97     88.34     43.79     99.24     97.10      3.09     99.60     12.87     14.97     58.66      6.94     47.54     14.39     41.49     16.36     86.63     14.49     93.40     36.93     25.26     50.49     23.75     33.80    -15.30     19.95     17.34     80.42     78.38     49.12     41.59 
   868    51993.03   2859.47     90.90     46.30           86.39     73.35     59.62     16.43      4.12     74.28     37.79     80.96     88.31     43.77     99.24     97.11      3.04     99.60     12.81     14.96     58.70      6.87     47.34     14.34     41.60     16.35     86.64     14.39     93.40     36.94     25.32     50.54     23.79     33.71    -15.30     20.00     17.37     80.41     78.37     49.08     41.58 
   869    51992.81   2859.69     90.91     46.32           86.43     73.40     59.62     16.47      4.10     74.30     37.71     80.96     88.29     43.82     99.25     97.10      3.34     99.60     12.77     15.06     58.72      7.00     47.13     14.37     41.72     16.35     86.64     14.43     93.40     36.97     25.39     50.51     23.88     33.74    -15.30     19.95     17.38     80.40     78.35     49.06     41.57 
   870    51993.36   2859.14     90.91     46.34           86.48     73.44     59.68     16.58      4.07     74.30     37.73     80.96     88.27     43.86     99.24     97.09      3.29     99.60     12.83     15.20     58.66      7.10     47.09     14.47     41.63     16.36     86.62     14.41     93.40     36.97     25.43     50.58     23.89     33.76    -15.30     20.01     17.37     80.41     78.36     49.07     41.58 
   871    51993.38   2859.12     90.91     46.34           86.49     73.41     59.71     16.57      3.98     74.19     37.78     80.93     88.28     43.90     99.25     97.10      3.40     99.60     12.90     15.22     58.65      7.07     47.26     14.49     41.86     16.35     86.63     14.32     93.40     36.97     25.39     50.44     23.83     33.78    -15.30     19.97     17.36     80.43     78.38     49.05     41.58 
   872    51993.92   2858.58     90.91     46.35           86.47     73.44     59.66     16.55      4.01     74.20     37.81     80.94     88.30     43.86     99.25     97.10      3.49     99.60     12.84     15.23     58.72      7.04     47.26     14.55     41.94     16.35     86.63     14.38     93.40     36.99     25.46     50.40     23.76     33.89    -15.30     19.98     17.24     80.45     78.39     49.07     41.57 
   873    51994.15   2858.35     90.91     46.38           86.45     73.32     59.61     16.59      4.05     74.19     37.83     80.93     88.32     43.91     99.24     97.10      3.80     99.60     12.88     15.33     58.63      7.31     47.22     14.66     42.13     16.35     86.64     14.42     93.40     36.97     25.58     50.49     23.79     33.96    -15.31     20.03     17.28     80.44     78.39     49.06     41.59 
   874    51994.12   2858.38     90.91     46.38           86.46     73.32     59.56     16.52      4.12     74.25     37.76     80.96     88.34     43.92     99.25     97.09      4.12     99.60     12.97     15.38     58.57      7.28     47.23     14.64     41.81     16.34     86.66     14.37     93.40     37.00     25.68     50.48     23.74     33.89    -15.31     19.98     17.35     80.42     78.40     49.08     41.59 
   875    51994.23   2858.27     90.91     46.37           86.46     73.33     59.57     16.50      4.12     74.23     37.71     80.96     88.31     43.95     99.24     97.09      3.57     99.60     13.03     15.34     58.56      7.38     47.21     14.52     42.15     16.33     86.66     14.40     93.40     36.94     25.47     50.36     23.70     33.94    -15.31     20.05     17.31     80.42     78.42     49.08     41.60 
   876    51994.12   2858.38     90.91     46.36           86.47     73.29     59.56     16.50      4.08     74.20     37.62     80.95     88.33     43.88     99.25     97.11      3.61     99.60     13.13     15.37     58.38      7.37     47.37     14.42     42.29     16.34     86.66     14.39     93.40     36.86     25.55     50.30     23.67     33.85    -15.30     20.01     17.30     80.44     78.44     49.10     41.60 
   877    51994.02   2858.48     90.91     46.35           86.47     73.35     59.60     16.46      4.21     74.13     37.52     80.94     88.30     43.90     99.24     97.10      3.35     99.60     13.25     15.38     58.47      7.25     47.39     14.42     42.18     16.34     86.66     14.35     93.40     36.85     25.65     50.25     23.68     33.76    -15.30     20.05     17.19     80.42     78.45     49.14     41.60 
   878    51993.73   2858.77     90.91     46.35           86.53     73.37     59.58     16.52      4.26     74.13     37.58     80.96     88.30     43.87     99.25     97.10      3.10     99.60     13.30     15.31     58.55      7.38     47.36     14.56     42.18     16.34     86.64     14.39     93.40     36.86     25.68     50.20     23.65     33.71    -15.30     20.01     17.17     80.41     78.45     49.14     41.57 
   879    51993.63   2858.87     90.91     46.38           86.52     73.34     59.61     16.59      4.27     74.15     37.65     80.96     88.28     43.88     99.24     97.10      3.37     99.60     13.27     15.28     58.63      7.46     47.44     14.49     42.27     16.35     86.64     14.41     93.40     36.86     25.82     50.26     23.64     33.75    -15.31     20.07     17.12     80.40     78.44     49.15     41.53 
   880    51993.27   2859.23     90.91     46.36           86.52     73.32     59.70     16.49      4.26     74.12     37.66     80.97     88.29     43.91     99.24     97.10      2.80     99.60     13.27     15.21     58.56      7.50     47.36     14.45     42.46     16.35     86.64     14.45     93.40     36.84     25.93     50.09     23.68     33.72    -15.31     20.11     17.12     80.38     78.43     49.14     41.50 
   881    51993.12   2859.38     90.91     46.35           86.54     73.28     59.68     16.44      4.28     74.17     37.68     80.98     88.30     43.95     99.24     97.09      2.68     99.60     13.23     15.29     58.56      7.45     47.27     14.55     42.35     16.35     86.63     14.47     93.40     36.86     25.87     50.18     23.63     33.65    -15.31     20.08     17.03     80.38     78.42     49.16     41.49 
   882    51993.71   2858.79     90.91     46.36           86.60     73.32     59.73     16.49      4.31     74.17     37.70     81.00     88.30     44.02     99.24     97.08      2.77     99.60     13.08     15.30     58.56      7.32     47.36     14.53     42.51     16.36     86.63     14.41     93.40     36.82     25.80     50.22     23.69     33.65    -15.30     20.02     16.96     80.39     78.43     49.18     41.48 
   883    51993.69   2858.81     90.91     46.37           86.66     73.35     59.75     16.58      4.35     74.21     37.60     81.01     88.31     43.96     99.24     97.07      3.19     99.60     13.00     15.30     58.48      7.34     47.43     14.52     42.59     16.36     86.63     14.45     93.40     36.89     25.85     50.22     23.64     33.56    -15.31     20.05     16.92     80.40     78.43     49.18     41.47 
   884    51993.08   2859.42     90.91     46.35           86.45     73.31     59.78     16.55      4.36     74.24     37.51     81.02     88.31     43.94     99.24     97.06      2.85     99.60     12.99     15.29     58.52      7.38     47.42     14.59     42.60     16.37     86.62     14.43     93.40     36.79     25.93     50.17     23.63     33.53    -15.32     19.99     16.85     80.40     78.43     49.18     41.49 
   885    51993.21   2859.29     90.91     46.36           86.45     73.35     59.76     16.69      4.32     74.26     37.41     81.01     88.31     43.94     99.24     97.05      2.98     99.60     13.08     15.40     58.56      7.37     47.35     14.68     42.71     16.38     86.63     14.40     93.40     36.82     25.91     50.18     23.64     33.47    -15.31     20.02     16.82     80.41     78.43     49.17     41.48 
   886    51993.17   2859.33     90.91     46.37           86.47     73.40     59.75     16.70      4.33     74.24     37.40     81.01     88.33     43.95     99.24     97.06      3.23     99.60     13.12     15.43     58.57      7.38     47.33     14.65     42.74     16.38     86.62     14.38     93.40     36.82     25.88     50.22     23.62     33.50    -15.31     20.01     16.82     80.40     78.41     49.18     41.50 
   887    51993.43   2859.07     90.91     46.36           86.45     73.43     59.69     16.63      4.35     74.24     37.40     81.00     88.32     43.95     99.23     97.06      3.36     99.60     13.15     15.36     58.46      7.37     47.45     14.77     42.71     16.38     86.62     14.31     93.40     36.82     25.75     50.03     23.70     33.41    -15.30     19.96     16.81     80.41     78.42     49.22     41.52 
   888    51993.19   2859.31     90.91     46.35           86.42     73.42     59.66     16.52      4.40     74.22     37.38     81.01     88.35     43.97     99.22     97.07      3.27     99.60     13.22     15.30     58.39      7.25     47.43     14.73     42.65     16.39     86.62     14.36     93.40     36.83     25.81     49.90     23.73     33.38    -15.30     19.90     16.81     80.40     78.42     49.25     41.53 
   889    51993.41   2859.09     90.91     46.36           86.46     73.50     59.59     16.60      4.46     74.26     37.39     80.99     88.36     43.97     99.23     97.06      3.19     99.60     13.25     15.20     58.37      7.40     47.55     14.71     42.92     16.38     86.61     14.38     93.40     36.81     25.73     49.95     23.71     33.36    -15.30     19.93     16.76     80.39     78.43     49.26     41.52 
   890    51993.77   2858.73     90.91     46.38           86.41     73.54     59.59     16.61      4.39     74.26     37.36     81.00     88.35     44.00     99.23     97.06      3.24     99.60     13.35     15.19     58.39      7.57     47.58     14.75     43.07     16.40     86.61     14.45     93.40     36.79     25.83     49.94     23.66     33.40    -15.28     19.88     16.76     80.40     78.44     49.27     41.52 
   891    51993.85   2858.65     90.91     46.37           86.39     73.42     59.61     16.78      4.47     74.27     37.40     81.00     88.36     43.97     99.23     97.05      3.08     99.60     13.24     15.30     58.43      7.65     47.48     14.66     43.06     16.39     86.61     14.45     93.40     36.76     25.80     49.97     23.67     33.42    -15.28     19.84     16.68     80.39     78.45     49.30     41.51 
   892    51993.66   2858.84     90.91     46.37           86.42     73.46     59.64     16.78      4.32     74.26     37.40     81.01     88.34     43.98     99.23     97.04      3.30     99.60     13.30     15.38     58.41      7.65     47.43     14.62     43.26     16.38     86.59     14.37     93.40     36.76     25.61     49.96     23.57     33.53    -15.29     19.80     16.66     80.41     78.44     49.30     41.52 
   893    51994.08   2858.42     90.91     46.39           86.43     73.49     59.62     16.74      4.37     74.14     37.43     81.00     88.35     43.98     99.23     97.05      3.65     99.60     13.28     15.19     58.43      7.59     47.55     14.68     43.36     16.37     86.59     14.37     93.40     36.76     25.46     50.06     23.65     33.52    -15.29     19.82     16.76     80.42     78.46     49.32     41.51 
   894    51994.11   2858.39     90.91     46.41           86.45     73.49     59.63     16.76      4.38     74.13     37.35     81.00     88.37     44.00     99.23     97.05      4.00     99.60     13.36     15.26     58.49      7.76     47.58     14.60     43.44     16.38     86.59     14.36     93.40     36.71     25.44     50.03     23.62     33.48    -15.29     19.85     16.85     80.43     78.47     49.31     41.49 
   895    51993.74   2858.76     90.92     46.42           86.46     73.51     59.71     16.80      4.44     74.15     37.37     81.00     88.36     44.00     99.22     97.06      3.98     99.60     13.41     15.34     58.51      7.78     47.52     14.54     43.47     16.38     86.58     14.32     93.40     36.74     25.68     50.06     23.52     33.56    -15.29     19.80     16.78     80.41     78.46     49.30     41.46 
   896    51993.43   2859.07     90.91     46.40           86.46     73.51     59.66     16.79      4.54     74.16     37.30     80.98     88.36     44.04     99.21     97.06      4.11     99.60     13.21     15.27     58.51      7.68     47.57     14.45     43.28     16.36     86.57     14.32     93.40     36.75     25.69     49.94     23.60     33.62    -15.29     19.83     16.80     80.40     78.45     49.32     41.46 
   897    51993.49   2859.01     90.91     46.41           86.31     73.45     59.71     16.76      4.57     74.19     37.30     80.98     88.37     44.01     99.22     97.05      4.26     99.60     13.27     15.24     58.54      7.60     47.51     14.35     43.38     16.37     86.57     14.32     93.40     36.74     25.72     49.96     23.66     33.69    -15.29     19.85     16.88     80.41     78.46     49.30     41.44 
   898    51993.48   2859.02     90.91     46.41           86.33     73.39     59.69     16.68      4.50     74.17     37.31     81.00     88.37     43.99     99.22     97.05      4.54     99.60     13.23     15.26     58.61      7.62     47.28     14.40     43.49     16.37     86.59     14.27     93.40     36.76     25.83     49.92     23.63     33.68    -15.29     19.87     16.98     80.40     78.45     49.32     41.45 
   899    51993.52   2858.98     90.91     46.43           86.33     73.43     59.65     16.68      4.47     74.17     37.26     80.99     88.38     43.93     99.22     97.04      4.83     99.60     13.26     15.22     58.61      7.88     47.31     14.41     43.47     16.35     86.60     14.23     93.40     36.77     25.87     49.90     23.68     33.75    -15.29     19.91     16.97     80.39     78.46     49.29     41.47 
   900    51993.85   2858.65     90.92     46.43           86.31     73.42     59.72     16.70      4.48     74.19     37.17     81.00     88.37     43.97     99.22     97.06      4.64     99.60     13.20     15.27     58.64      7.87     47.27     14.36     43.35     16.35     86.60     14.29     93.40     36.79     25.90     49.83     23.68     33.78    -15.29     19.96     17.00     80.38     78.47     49.32     41.49 
   901    51993.21   2859.29     90.91     46.42           86.31     73.44     59.78     16.72      4.58     74.11     37.21     81.00     88.34     44.01     99.22     97.06      4.48     99.60     13.34     15.13     58.62      7.90     47.21     14.28     43.33     16.36     86.60     14.22     93.40     36.78     25.87     49.95     23.64     33.68    -15.30     19.91     17.02     80.37     78.46     49.31     41.47 
   902    51993.21   2859.29     90.91     46.42           86.33     73.47     59.79     16.78      4.55     74.14     37.27     80.99     88.34     43.91     99.22     97.06      4.46     99.60     13.39     15.09     58.65      7.89     47.38     14.26     43.18     16.35     86.60     14.28     93.40     36.85     25.92     50.06     23.60     33.60    -15.30     19.96     17.01     80.35     78.46     49.33     41.45 
   903    51993.27   2859.23     90.91     46.42           86.29     73.46     59.82     16.83      4.63     74.17     37.28     80.99     88.37     43.82     99.23     97.05      4.43     99.60     13.49     15.04     58.62      7.75     47.12     14.27     43.14     16.36     86.59     14.37     93.40     36.86     26.09     50.07     23.66     33.61    -15.29     19.90     16.92     80.36     78.45     49.33     41.46 
   904    51993.22   2859.28     90.91     46.43           86.32     73.50     59.87     16.78      4.60     74.19     37.22     81.00     88.35     43.79     99.22     97.05      4.51     99.60     13.38     15.09     58.56      7.77     47.31     14.37     43.12     16.36     86.59     14.33     93.40     36.89     25.99     50.09     23.65     33.64    -15.29     19.93     16.94     80.37     78.43     49.34     41.48 
   905    51993.19   2859.31     90.91     46.42           86.30     73.51     59.91     16.69      4.70     74.21     37.29     81.01     88.32     43.77     99.22     97.05      4.80     99.60     13.41     14.98     58.50      7.82     47.27     14.23     43.12     16.35     86.60     14.32     93.40     36.88     25.85     50.05     23.66     33.56    -15.29     19.97     16.85     80.39     78.44     49.29     41.49 
   906    51992.99   2859.51     90.91     46.42           86.33     73.53     59.87     16.70      4.60     74.21     37.30     81.01     88.32     43.83     99.22     97.06      4.83     99.60     13.51     15.00     58.49      7.73     47.30     14.25     43.11     16.35     86.60     14.35     93.40     36.75     25.76     50.15     23.67     33.54    -15.30     20.02     16.94     80.37     78.43     49.31     41.47 
   907    51992.71   2859.79     90.91     46.42           86.34     73.54     59.87     16.69      4.54     74.19     37.35     81.02     88.31     43.77     99.22     97.05      4.83     99.60     13.50     14.99     58.43      7.61     47.22     14.39     43.22     16.36     86.59     14.46     93.40     36.73     25.73     50.02     23.68     33.49    -15.28     20.06     16.97     80.36     78.41     49.29     41.47 
   908    51992.69   2859.81     90.91     46.41           86.35     73.53     59.90     16.73      4.44     74.23     37.34     81.00     88.30     43.78     99.22     97.06      5.00     99.60     13.39     14.99     58.39      7.47     47.24     14.34     43.20     16.34     86.59     14.46     93.40     36.75     25.71     50.07     23.67     33.49    -15.28     20.09     16.98     80.37     78.40     49.28     41.46 
   909    51993.10   2859.40     90.91     46.42           86.33     73.51     59.85     16.78      4.46     74.23     37.34     80.98     88.29     43.80     99.22     97.06      5.32     99.60     13.38     15.01     58.37      7.39     47.31     14.26     43.23     16.34     86.61     14.40     93.40     36.72     25.77     50.11     23.74     33.37    -15.27     20.12     17.03     80.39     78.42     49.30     41.45 
   910    51992.98   2859.52     90.91     46.41           86.33     73.53     59.88     16.70      4.51     74.22     37.29     81.00     88.30     43.75     99.22     97.05      5.38     99.60     13.19     14.96     58.38      7.34     47.35     14.36     43.11     16.33     86.62     14.34     93.40     36.71     25.66     50.10     23.80     33.44    -15.28     20.14     17.01     80.37     78.42     49.31     41.45 
   911    51992.61   2859.89     90.91     46.39           86.31     73.45     59.87     16.70      4.61     74.27     37.27     80.98     88.28     43.78     99.23     97.07      5.05     99.60     13.17     15.04     58.39      7.29     47.25     14.20     43.13     16.33     86.62     14.37     93.40     36.64     25.52     50.10     23.82     33.46    -15.28     20.07     16.96     80.36     78.43     49.31     41.43 
   912    51992.56   2859.94     90.91     46.40           86.29     73.45     59.91     16.66      4.64     74.28     37.28     80.97     88.26     43.83     99.23     97.07      5.09     99.60     13.00     15.09     58.39      7.26     47.22     14.40     43.25     16.32     86.63     14.37     93.40     36.57     25.52     50.17     23.75     33.51    -15.28     20.11     16.99     80.35     78.42     49.32     41.43 
   913    51992.36   2860.14     90.91     46.38           86.30     73.47     59.96     16.55      4.63     74.27     37.33     80.97     88.24     43.83     99.23     97.08      4.73     99.60     12.99     15.14     58.37      7.40     47.20     14.39     43.36     16.31     86.64     14.32     93.40     36.52     25.40     50.09     23.68     33.51    -15.28     20.07     16.91     80.34     78.41     49.35     41.46 
   914    51992.74   2859.76     90.91     46.40           86.30     73.50     59.94     16.58      4.69     74.28     37.36     80.98     88.27     43.84     99.23     97.08      4.68     99.60     13.11     15.10     58.37      7.35     47.36     14.50     43.26     16.31     86.64     14.38     93.40     36.55     25.35     50.16     23.74     33.51    -15.29     20.10     16.87     80.35     78.40     49.37     41.46 
   915    51992.42   2860.08     90.91     46.38           86.28     73.50     59.98     16.61      4.72     74.23     37.39     80.95     88.27     43.84     99.23     97.09      4.37     99.60     13.07     15.02     58.38      7.37     47.30     14.54     43.15     16.31     86.64     14.43     93.40     36.57     25.46     49.94     23.67     33.44    -15.28     20.06     16.81     80.34     78.40     49.36     41.48 
   916    51992.34   2860.16     90.91     46.38           86.27     73.37     60.01     16.48      4.80     74.20     37.36     80.88     88.29     43.81     99.22     97.09      4.24     99.60     13.25     15.05     58.42      7.36     47.24     14.59     43.21     16.31     86.64     14.49     93.40     36.59     25.62     49.97     23.62     33.46    -15.29     20.08     16.80     80.34     78.42     49.35     41.48 
   917    51992.57   2859.93     90.91     46.38           86.18     73.27     60.02     16.49      4.77     74.19     37.34     80.88     88.27     43.78     99.22     97.09      4.56     99.60     13.17     15.11     58.43      7.28     47.37     14.72     42.98     16.32     86.64     14.53     93.40     36.58     25.60     50.06     23.68     33.40    -15.29     20.13     16.71     80.36     78.42     49.36     41.50 
   918    51992.61   2859.89     90.91     46.37           86.21     73.24     60.00     16.46      4.87     74.21     37.39     80.88     88.25     43.79     99.23     97.09      4.36     99.60     13.03     15.12     58.40      7.12     47.32     14.72     43.10     16.32     86.64     14.56     93.40     36.58     25.47     50.00     23.62     33.43    -15.29     20.17     16.68     80.35     78.41     49.38     41.52 
   919    51992.65   2859.85     90.91     46.38           86.19     73.24     59.97     16.48      4.92     74.24     37.35     80.87     88.24     43.78     99.23     97.10      4.66     99.60     13.12     15.17     58.29      7.20     47.06     14.78     43.09     16.30     86.65     14.55     93.40     36.60     25.47     50.05     23.62     33.45    -15.29     20.18     16.71     80.34     78.42     49.38     41.53 
   920    51992.65   2859.85     90.91     46.38           86.16     73.22     59.93     16.62      4.98     74.25     37.36     80.87     88.26     43.77     99.23     97.10      4.50     99.60     13.13     15.32     58.31      7.15     47.04     14.83     43.17     16.30     86.64     14.53     93.40     36.65     25.36     50.04     23.67     33.44    -15.28     20.17     16.74     80.33     78.42     49.40     41.51 
   921    51992.79   2859.71     90.91     46.38           86.17     73.30     59.93     16.66      4.99     74.17     37.35     80.87     88.28     43.77     99.24     97.11      4.56     99.60     13.07     15.22     58.32      7.30     47.06     14.77     42.98     16.30     86.64     14.53     93.40     36.58     25.32     50.10     23.65     33.44    -15.28     20.14     16.71     80.32     78.44     49.42     41.52 
   922    51992.36   2860.14     90.91     46.36           86.16     73.29     59.90     16.70      4.95     74.13     37.36     80.89     88.32     43.78     99.23     97.11      4.69     99.60     13.02     15.14     58.34      7.18     46.96     14.66     42.93     16.31     86.65     14.50     93.40     36.56     25.35     50.14     23.58     33.48    -15.28     20.17     16.65     80.30     78.43     49.42     41.49 
   923    51992.15   2860.35     90.91     46.37           86.13     73.36     59.96     16.64      5.09     74.15     37.32     80.90     88.33     43.80     99.23     97.09      4.53     99.60     13.00     15.12     58.44      7.32     46.84     14.67     43.06     16.31     86.65     14.48     93.40     36.56     25.39     50.11     23.56     33.52    -15.28     20.10     16.60     80.30     78.42     49.41     41.46 
   924    51992.24   2860.26     90.91     46.37           86.14     73.41     59.95     16.62      5.08     74.13     37.27     80.91     88.35     43.82     99.23     97.08      4.09     99.60     13.01     15.15     58.48      7.38     46.89     14.67     43.42     16.32     86.65     14.42     93.40     36.56     25.58     50.14     23.55     33.50    -15.28     20.05     16.54     80.32     78.43     49.37     41.45 
   925    51992.90   2859.60     90.91     46.39           86.14     73.39     59.92     16.71      5.09     74.15     37.29     80.94     88.35     43.83     99.22     97.08      4.48     99.60     12.84     15.07     58.55      7.70     47.01     14.67     43.27     16.32     86.66     14.45     93.40     36.59     25.58     50.12     23.55     33.52    -15.28     20.04     16.47     80.33     78.44     49.39     41.47 
   926    51992.68   2859.82     90.91     46.39           86.18     73.36     59.97     16.70      5.06     74.17     37.31     80.91     88.34     43.83     99.23     97.08      4.60     99.60     12.94     15.09     58.55      7.69     46.98     14.65     43.38     16.32     86.66     14.52     93.40     36.53     25.44     50.11     23.45     33.44    -15.28     20.01     16.48     80.34     78.45     49.40     41.44 
   927    51992.55   2859.95     90.91     46.37           86.22     73.37     60.02     16.73      5.05     74.20     37.24     80.89     88.32     43.83     99.23     97.08      4.23     99.60     12.99     14.99     58.62      7.66     47.01     14.63     43.38     16.32     86.67     14.49     93.40     36.54     25.27     50.08     23.46     33.46    -15.28     19.99     16.44     80.33     78.44     49.41     41.46 
   928    51992.67   2859.83     90.91     46.38           86.19     73.42     60.05     16.68      5.02     74.12     37.21     80.89     88.33     43.84     99.23     97.08      4.22     99.60     13.13     15.03     58.65      7.61     46.96     14.58     43.54     16.33     86.67     14.51     93.40     36.54     25.34     50.12     23.54     33.52    -15.28     19.94     16.42     80.33     78.43     49.43     41.46 
   929    51992.81   2859.69     90.91     46.39           86.14     73.44     60.03     16.63      4.98     74.10     37.25     80.89     88.33     43.84     99.23     97.08      4.46     99.60     13.22     15.01     58.69      7.51     46.98     14.61     43.54     16.32     86.68     14.53     93.40     36.54     25.41     50.10     23.58     33.58    -15.28     19.99     16.51     80.33     78.44     49.41     41.43 
   930    51993.03   2859.47     90.91     46.38           86.12     73.45     60.02     16.62      5.01     74.14     37.30     80.90     88.35     43.82     99.22     97.08      4.15     99.60     13.23     14.92     58.69      7.57     46.85     14.49     43.35     16.32     86.67     14.56     93.40     36.57     25.45     50.11     23.58     33.62    -15.28     20.04     16.61     80.32     78.45     49.42     41.46 
   931    51993.21   2859.29     90.91     46.38           86.11     73.31     60.03     16.56      5.03     74.09     37.33     80.88     88.34     43.80     99.22     97.08      4.66     99.60     13.17     14.74     58.67      7.48     46.76     14.54     43.15     16.32     86.67     14.57     93.40     36.56     25.65     50.19     23.64     33.65    -15.27     19.99     16.54     80.32     78.46     49.45     41.48 
   932    51993.37   2859.13     90.91     46.38           86.12     73.34     60.04     16.55      5.13     74.13     37.33     80.88     88.34     43.82     99.23     97.09      4.51     99.60     13.18     14.74     58.64      7.49     46.73     14.64     43.14     16.32     86.67     14.57     93.40     36.57     25.67     50.07     23.62     33.68    -15.28     19.95     16.59     80.32     78.45     49.44     41.51 
   933    51993.00   2859.50     90.91     46.37           86.12     73.35     60.05     16.52      5.05     74.15     37.32     80.89     88.33     43.81     99.22     97.10      4.48     99.60     13.18     14.76     58.62      7.46     46.68     14.70     43.04     16.30     86.67     14.57     93.40     36.50     25.55     50.07     23.58     33.66    -15.27     19.92     16.61     80.32     78.45     49.42     41.51 
   934    51993.30   2859.20     90.91     46.38           86.14     73.33     60.09     16.50      5.09     74.17     37.34     80.89     88.34     43.85     99.22     97.11      4.09     99.60     13.15     14.79     58.70      7.58     46.70     14.76     42.95     16.31     86.67     14.60     93.40     36.52     25.74     50.14     23.58     33.65    -15.27     19.95     16.52     80.33     78.44     49.41     41.51 
   935    51993.22   2859.28     90.91     46.37           86.18     73.30     60.14     16.45      5.10     74.15     37.35     80.90     88.35     43.83     99.23     97.11      4.19     99.60     13.03     14.71     58.74      7.68     46.58     14.68     43.00     16.30     86.67     14.59     93.40     36.53     25.68     50.09     23.58     33.66    -15.26     19.92     16.53     80.32     78.45     49.41     41.51 
